Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1726065923,50,,Aggregated,3.400000,0.000000,470,560,580,590,630,680,780,850,1000,1000,1000,249,0,470.0,476.99676331725215,220.37594399989757,1015.6635380008083,206.06827309236948
1726065924,50,,Aggregated,3.300000,0.000000,470,560,580,590,630,680,780,850,1000,1000,1000,252,0,470.0,477.6218327817318,220.37594399989757,1015.6635380008083,206.05555555555554
1726065925,50,,Aggregated,3.300000,0.000000,470,560,580,590,630,680,780,850,1000,1000,1000,256,0,470.0,478.36712632031464,220.37594399989757,1015.6635380008083,206.0390625
1726065926,50,,Aggregated,3.400000,0.000000,480,560,580,590,630,680,780,850,1000,1000,1000,260,0,470.0,479.65440501923763,220.37594399989757,1015.6635380008083,205.99615384615385
1726065927,50,,Aggregated,3.400000,0.000000,480,560,580,590,630,660,780,850,1000,1000,1000,263,0,480.0,480.5256683079894,220.37594399989757,1015.6635380008083,205.95817490494298
1726065928,50,,Aggregated,3.600000,0.000000,480,560,580,590,630,660,780,850,1000,1000,1000,267,0,480.0,481.68712744195494,220.37594399989757,1015.6635380008083,205.9438202247191
1726065929,50,,Aggregated,3.500000,0.000000,490,560,580,590,630,660,780,850,1000,1000,1000,270,0,490.0,482.5503753814903,220.37594399989757,1015.6635380008083,205.93333333333334
1726065930,50,,Aggregated,3.600000,0.000000,490,560,580,590,630,660,780,850,1000,1000,1000,274,0,490.0,483.2875617773764,220.37594399989757,1015.6635380008083,205.92335766423358
1726065931,50,,Aggregated,3.600000,0.000000,490,560,580,590,630,660,780,850,1000,1000,1000,278,0,490.0,484.0400321690789,220.37594399989757,1015.6635380008083,205.9064748201439
1726065932,50,,Aggregated,3.700000,0.000000,500,560,580,590,630,660,780,850,1000,1000,1000,281,0,500.0,485.18091141994665,220.37594399989757,1015.6635380008083,205.87544483985766
1726065933,50,,Aggregated,3.600000,0.000000,500,560,580,590,630,660,780,850,1000,1000,1000,285,0,500.0,486.77774574388076,220.37594399989757,1015.6635380008083,205.87719298245614
1726065934,50,,Aggregated,3.600000,0.000000,500,560,580,590,630,660,780,850,1000,1000,1000,288,0,500.0,487.6565643507183,220.37594399989757,1015.6635380008083,205.86458333333334
1726065935,50,,Aggregated,3.700000,0.000000,500,560,590,590,630,660,780,850,1000,1000,1000,292,0,500.0,488.7485809144146,220.37594399989757,1015.6635380008083,205.86986301369862
1726065936,50,,Aggregated,3.600000,0.000000,510,570,590,600,630,660,780,850,1000,1000,1000,295,0,510.0,489.9999399390148,220.37594399989757,1015.6635380008083,205.86101694915254
1726065937,50,,Aggregated,3.600000,0.000000,510,570,590,600,630,660,780,850,1000,1000,1000,299,0,510.0,490.5457957993594,220.37594399989757,1015.6635380008083,205.8428093645485
