Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1726066294,200,,Aggregated,1.800000,0.000000,910,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,148,0,910.0,896.1561854053992,449.69429500088154,1490.9891679999419,410.5405405405405
1726066295,200,,Aggregated,1.800000,0.000000,910,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,150,0,910.0,897.950282466663,449.69429500088154,1490.9891679999419,410.50666666666666
1726066296,200,,Aggregated,1.800000,0.000000,920,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,152,0,910.0,900.384215894746,449.69429500088154,1490.9891679999419,410.4605263157895
1726066297,200,,Aggregated,1.900000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,154,0,920.0,901.2408857013061,449.69429500088154,1490.9891679999419,410.43506493506493
1726066298,200,,Aggregated,1.800000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,156,0,920.0,901.4085714743601,449.69429500088154,1490.9891679999419,410.4294871794872
1726066299,200,,Aggregated,1.900000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,158,0,920.0,901.4610652088717,449.69429500088154,1490.9891679999419,410.3987341772152
1726066300,200,,Aggregated,1.900000,0.000000,920,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,160,0,920.0,901.6327000812678,449.69429500088154,1490.9891679999419,410.3625
1726066301,200,,Aggregated,1.900000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,162,0,920.0,902.0265124135904,449.69429500088154,1490.9891679999419,410.358024691358
1726066302,200,,Aggregated,1.900000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,164,0,930.0,903.1076580121982,449.69429500088154,1490.9891679999419,410.3536585365854
1726066303,200,,Aggregated,2.000000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,166,0,930.0,905.4847939457858,449.69429500088154,1490.9891679999419,410.355421686747
1726066304,200,,Aggregated,2.100000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,168,0,930.0,907.3955355238143,449.69429500088154,1490.9891679999419,410.3511904761905
1726066305,200,,Aggregated,2.000000,0.000000,940,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,170,0,930.0,910.144290894138,449.69429500088154,1490.9891679999419,410.28823529411767
1726066306,200,,Aggregated,2.000000,0.000000,940,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,171,0,940.0,911.2015172046955,449.69429500088154,1490.9891679999419,410.2923976608187
1726066307,200,,Aggregated,2.000000,0.000000,940,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,173,0,940.0,914.2561664277644,449.69429500088154,1490.9891679999419,410.2369942196532
1726066308,200,,Aggregated,2.000000,0.000000,950,1100,1100,1100,1200,1300,1400,1400,1500,1500,1500,175,0,950.0,917.0098338971518,449.69429500088154,1490.9891679999419,410.2742857142857
1726066309,200,,Aggregated,2.000000,0.000000,950,1100,1100,1100,1200,1300,1400,1400,1500,1500,1500,177,0,950.0,918.32897877402,449.69429500088154,1490.9891679999419,410.2881355932203
1726066310,200,,Aggregated,1.900000,0.000000,950,1100,1100,1100,1200,1300,1400,1400,1500,1500,1500,179,0,950.0,918.4095543352066,449.69429500088154,1490.9891679999419,410.340782122905
